Index,Data,Frequency,Real,Imaginary,Abs
569,-1492,18208,-8.6532,-7.05969,11.1677
570,-1491,18240,-0.929199,2.94714,3.09016
571,-1491,18272,-23.605,10.6357,25.8904
572,-1490,18304,-1.90308,24.391,24.4651
573,-1489,18336,14.8383,13.6413,20.1559
574,-1488,18368,16.5051,-11.3931,20.0555
575,-1486,18400,-6.83643,-21.3376,22.406
576,-1486,18432,-7.08313,-29.5272,30.3649
577,-1485,18464,-29.2672,-2.61768,29.384
578,-1484,18496,-12.2018,15.5029,19.7287
579,-1484,18528,1.02637,20.5439,20.5695
580,-1483,18560,12.6445,8.76324,15.3844
581,-1483,18592,22.7683,-4.81262,23.2714
582,-1482,18624,12.9855,-17.0999,21.4716
583,-1481,18656,-10.5575,-21.1893,23.6738
584,-1479,18688,-9.32654,-4.32825,10.2819
585,-1477,18720,-17.5919,26.5891,31.8819
586,-1476,18752,1.57971,8.04614,8.19975
587,-1475,18784,15.7168,14.9614,21.6993
588,-1474,18816,12.0905,5.32507,13.2112
589,-1473,18848,4.01526,-4.70593,6.18612
590,-1472,18880,-3.55811,-2.07385,4.11837
591,-1471,18912,-32.3708,6.97565,33.1139
592,-1471,18944,-6.65906,9.83136,11.8743
593,-1471,18976,4.19006,11.8306,12.5507
594,-1470,19008,6.51758,18.5931,19.7023
595,-1469,19040,12.3005,-6.67303,13.994
596,-1468,19072,-5.80591,-8.7063,10.4646
597,-1467,19104,-2.599,-10.7846,11.0934
598,-1465,19136,-21.2979,5.90637,22.1017
599,-1464,19168,-30.4028,12.9695,33.0536
600,-1463,19200,8.76392,12.7518,15.4731
601,-1464,19232,7.43298,20.5516,21.8544
602,-1463,19264,23.3173,-8.10144,24.6846
603,-1462,19296,0.147705,-6.13782,6.13959
604,-1463,19328,-16.8783,-22.9004,28.4483
605,-1461,19360,-12.0337,-1.39294,12.114
606,-1459,19392,-17.5067,5.29071,18.2887
607,-1459,19424,5.54443,13.9581,15.0189
608,-1459,19456,13.7313,-3.98035,14.2966
609,-1458,19488,1.92188,-7.45502,7.69876
610,-1457,19520,2.70959,-12.9127,13.1939
611,-1456,19552,-1.1134,-3.14917,3.3402
612,-1454,19584,-50.3643,8.09192,51.0102
613,-1454,19616,-3.53381,24.4152,24.6696
614,-1453,19648,-3.40918,11.0819,11.5944
615,-1452,19680,8.18909,21.1633,22.6925
616,-1451,19712,39.2115,-16.3536,42.4851
617,-1450,19744,8.61377,-27.6873,28.9962
618,-1449,19776,-9.20679,-12.1885,15.275
619,-1449,19808,-15.7969,-3.85059,16.2594
620,-1448,19840,-26.7202,19.0765,32.8311
621,-1448,19872,0.557007,14.9922,15.0025
622,-1447,19904,15.0929,15.8403,21.8795
623,-1447,19936,-3.05762,4.68921,5.59801
624,-1447,19968,14.5369,-11.0852,18.2812
625,-1446,20000,-13.23,-12.0854,17.919
626,-1447,20032,-2.58435,-4.40222,5.10475
627,-1447,20064,-7.98462,7.69543,11.0894
628,-1447,20096,-0.0667725,9.58411,9.58434
629,-1448,20128,0.17395,20.7004,20.7012
630,-1448,20160,37.7255,-10.705,39.2149
631,-1449,20192,-6.31543,-14.6841,15.9846
632,-1449,20224,-3.0368,-21.282,21.4976
633,-1451,20256,-8.3988,3.70801,9.18092
634,-1452,20288,-10.2794,-2.58679,10.5999
635,-1452,20320,-3.73596,12.6101,13.1519
636,-1453,20352,14.5973,10.1085,17.7556
637,-1454,20384,20.3585,2.25842,20.4834
638,-1455,20416,2.16992,-10.858,11.0727
639,-1456,20448,-16.7044,-24.2551,29.4508
640,-1456,20480,-5.46515,-11.6288,12.849
641,-1457,20512,-5.52521,1.04236,5.62267
642,-1458,20544,0.428345,1.0697,1.15228
643,-1459,20576,17.3826,26.3373,31.5564
644,-1461,20608,17.6865,0.162842,17.6872
645,-1463,20640,18.3754,-14.1233,23.1759
646,-1462,20672,-0.0307617,-9.49158,9.49163
647,-1462,20704,-12.1226,7.66724,14.3437
648,-1464,20736,-11.9177,16.0822,20.0167
649,-1464,20768,9.13062,1.53503,9.25875
650,-1464,20800,7.59894,9.10217,11.8572
651,-1465,20832,3.44366,-7.73718,8.46893
652,-1466,20864,4.03351,-27.6219,27.9149
653,-1466,20896,-11.4911,5.03284,12.545
654,-1467,20928,-6.72821,1.00476,6.80282
655,-1468,20960,-18.0954,13.213,22.406
656,-1468,20992,-0.610168,11.6526,11.6686
657,-1470,21024,30.1483,7.40308,31.0439
658,-1470,21056,17.7739,-5.9093,18.7305
659,-1470,21088,2.4848,-12.8812,13.1187
660,-1471,21120,1.5918,-35.0389,35.0751
661,-1472,21152,-8.33063,2.47278,8.68988
662,-1473,21184,-11.8762,8.7854,14.7725
663,-1474,21216,7.74005,26.7357,27.8336
664,-1475,21248,15.3439,22.4498,27.1924
665,-1476,21280,35.4736,-16.3921,39.0778
666,-1477,21312,17.6088,-7.35474,19.083
667,-1479,21344,-1.54565,-12.2654,12.3624
668,-1481,21376,-6.64008,-1.3667,6.77927
669,-1482,21408,-19.3156,-3.39612,19.6118
670,-1483,21440,-18.4839,42.6912,46.5209
671,-1485,21472,19.9556,12.8491,23.7345
672,-1487,21504,22.4589,-3.84363,22.7854
673,-1488,21536,-12.5816,2.81848,12.8934
674,-1489,21568,1.36768,-0.224976,1.38606
675,-1491,21600,-26.6221,0.616333,26.6293
676,-1493,21632,-29.8211,30.7552,42.839
677,-1494,21664,1.70398,2.87622,3.34308
678,-1494,21696,18.8384,29.085,34.6529
679,-1495,21728,16.8207,26.2919,31.2121
680,-1495,21760,25.6197,-3.2406,25.8238
681,-1495,21792,-25.4202,2.547,25.5474
682,-1496,21824,-19.1674,-20.7986,28.2838
683,-1497,21856,-15.8656,-2.73132,16.099
684,-1498,21888,-27.8776,32.4987,42.8173
685,-1498,21920,14.2781,9.51025,17.1555
686,-1498,21952,-5.18768,0.640381,5.22706
687,-1499,21984,11.2946,-7.55969,13.591
688,-1500,22016,1.36737,-27.3092,27.3434
689,-1501,22048,-1.23944,4.18359,4.36333
690,-1502,22080,-31.6617,17.9003,36.3714
691,-1503,22112,-8.72736,42.0062,42.9033
692,-1502,22144,-13.4282,15.8354,20.7624
693,-1502,22176,14.9384,-7.76038,16.8339
694,-1502,22208,19.0601,-24.3848,30.95
695,-1503,22240,5.52231,-7.29163,9.14679
696,-1504,22272,-30.6843,1.9054,30.7434
697,-1504,22304,-6.43008,2.14807,6.77939
698,-1504,22336,-6.53366,8.6062,10.8053
699,-1505,22368,8.67337,28.8131,30.0902
700,-1505,22400,8.65982,0.713867,8.68919
701,-1505,22432,14.5522,9.78955,17.5386
702,-1504,22464,-4.52744,-3.64624,5.81315
703,-1504,22496,-15.2131,-23.3438,27.8634
704,-1504,22528,-34.986,10.2909,36.4681
705,-1503,22560,-12.1464,-5.97498,13.5365
706,-1502,22592,26.2761,16.8141,31.1953
707,-1501,22624,34.6349,-14.8314,37.6768
708,-1500,22656,11.8824,-30.4055,32.6449
709,-1499,22688,-8.12866,-4.61694,9.34833
710,-1499,22720,-19.343,-16.5394,25.4501
711,-1498,22752,1.83109,-4.91602,5.24596
712,-1496,22784,13.221,4.88025,14.093
713,-1496,22816,2.06985,4.28308,4.757
714,-1495,22848,8.63062,-10.1511,13.3241
715,-1494,22880,28.9551,-24.3685,37.8448
716,-1493,22912,-6.06549,-19.7896,20.6982
717,-1492,22944,-5.91498,-7.29871,9.39458
718,-1491,22976,-19.9539,5.23901,20.6302
719,-1490,23008,-16.4075,29.998,34.1919
720,-1489,23040,8.49994,23.5415,25.029
721,-1489,23072,31.1615,7.17419,31.9767
722,-1488,23104,22.016,-15.8568,27.132
723,-1487,23136,-0.247101,-23.2045,23.2058
724,-1487,23168,-29.7315,3.75415,29.9675
725,-1486,23200,-44.6685,2.36206,44.7309
726,-1485,23232,-7.24478,35.2246,35.9619
727,-1484,23264,22.5204,30.8552,38.1996
728,-1483,23296,43.6591,-11.5729,45.1669
729,-1482,23328,6.68034,-10.1658,12.1643
730,-1482,23360,-12.5147,-17.0465,21.1472
731,-1481,23392,-14.6315,16.2297,21.8514
732,-1479,23424,-34.8528,13.703,37.4498
733,-1478,23456,-7.72485,4.83655,9.11403
734,-1477,23488,-17.1086,20.1487,26.4324
735,-1476,23520,18.7105,-3.86743,19.106
736,-1475,23552,12.6918,-25.6636,28.6304
737,-1474,23584,-9.86997,-17.2457,19.8704
738,-1473,23616,-19.2243,-22.8379,29.852
739,-1473,23648,-12.8168,-9.41162,15.9012
740,-1472,23680,-6.4756,28.4385,29.1664
741,-1471,23712,-11.2065,2.86658,11.5673
742,-1470,23744,23.1649,-7.46155,24.3369
743,-1469,23776,7.66278,-12.269,14.4654
744,-1468,23808,-1.98454,-23.1023,23.1874
745,-1467,23840,-26.8216,-14.9575,30.7104
746,-1466,23872,-17.8546,14.3801,22.9254
747,-1465,23904,-34.4779,26.0758,43.2282
748,-1465,23936,16.7318,5.4198,17.5877
749,-1464,23968,6.71189,13.4329,15.0164
750,-1463,24000,15.5859,-22.6844,27.5228
751,-1462,24032,3.61057,-25.5499,25.8038
752,-1461,24064,-27.9392,-13.5262,31.0412
753,-1462,24096,-40.2946,5.78662,40.7079
754,-1460,24128,-17.9968,18.9767,26.1534
755,-1459,24160,-4.08369,21.8364,22.215
756,-1458,24192,26.8924,10.4689,28.8582
757,-1456,24224,15.967,-22.5522,27.6324
758,-1454,24256,4.61177,-28.0848,28.461
759,-1454,24288,-21.95,-9.47754,23.9087
760,-1454,24320,-31.3002,3.10437,31.4538
761,-1453,24352,-33.8702,20.9357,39.8183
762,-1452,24384,-4.83285,33.3789,33.727
763,-1450,24416,14.7421,-1.34058,14.8029
764,-1449,24448,24.9354,-5.43042,25.5199
765,-1449,24480,-14.0929,-29.9904,33.1365
766,-1449,24512,-26.0098,-14.5358,29.7959
767,-1448,24544,-25.052,-13.5659,28.4893
768,-1448,24576,24.6663,8.81482,26.194
769,-1447,24608,-2.55428,30.7849,30.8907
770,-1447,24640,18.0952,18.0021,25.5247
771,-1447,24672,22.6025,-8.17273,24.0347
772,-1447,24704,6.1226,-26.2985,27.0018
773,-1448,24736,-12.9334,-17.1115,21.4493
774,-1448,24768,-17.4916,-9.88977,20.0939
775,-1448,24800,6.10925,5.98792,8.55442
776,-1449,24832,9.50568,10.9825,14.5249
777,-1450,24864,31.4716,27.3134,41.6711
778,-1451,24896,12.3422,-14.267,18.8647
779,-1452,24928,10.2045,-37.5746,38.9356
780,-1453,24960,-54.8526,-22.1403,59.1523
781,-1453,24992,-25.4579,5.6062,26.0679
782,-1454,25024,-4.27316,17.5967,18.1081
783,-1455,25056,24.3214,22.8126,33.3459
784,-1455,25088,44.0425,16.8287,47.1482
785,-1455,25120,29.6986,-17.2552,34.3475
786,-1457,25152,-1.5408,-8.86938,9.00222
787,-1458,25184,-38.9264,-4.48877,39.1843
788,-1459,25216,-11.4456,7.39746,13.628
789,-1460,25248,-14.4598,25.4921,29.3075
790,-1462,25280,8.36371,6.98621,10.8976
791,-1462,25312,44.1787,15.4663,46.8077
792,-1463,25344,19.6663,3.94092,20.0572
793,-1464,25376,1.43884,-4.09644,4.34178
794,-1464,25408,2.09164,-15.7847,15.9226
795,-1465,25440,-35.427,1.42444,35.4557
796,-1465,25472,-24.7337,13.8868,28.3655
797,-1466,25504,13.2868,10.0774,16.6761
798,-1467,25536,50.6399,6.90857,51.109
799,-1468,25568,16.9539,-43.3578,46.5546
800,-1469,25600,-14.3641,-24.3623,28.2816
801,-1469,25632,-41.9617,-31.1248,52.2449
802,-1470,25664,6.1586,10.6403,12.294
803,-1472,25696,-1.35202,8.82678,8.92973
804,-1473,25728,8.05054,11.0009,13.6319
805,-1474,25760,26.0223,40.6218,48.242
806,-1475,25792,37.485,3.98706,37.6965
807,-1475,25824,6.00006,-38.0992,38.5688
808,-1476,25856,-2.3913,-30.4664,30.5601
809,-1477,25888,-16.6301,6.29077,17.7802
810,-1477,25920,4.14917,47.3264,47.5079
811,-1479,25952,-8.01776,31.0239,32.0432
812,-1481,25984,14.756,18.6733,23.7999
813,-1482,26016,14.2911,0.248657,14.2932
814,-1484,26048,-5.97455,-28.8656,29.4774
815,-1486,26080,7.18982,10.26,12.5284
816,-1487,26112,-31.7449,-0.446167,31.7481
817,-1488,26144,-4.60651,39.4934,39.7612
818,-1491,26176,18.9937,16.5574,25.1974
819,-1492,26208,32.172,17.7428,36.7402
820,-1493,26240,5.61414,-13.0646,14.2198
821,-1495,26272,23.5064,-51.3956,56.516
822,-1496,26304,-11.8298,-29.3079,31.6053
823,-1496,26336,-31.2771,-1.02246,31.2938
824,-1498,26368,2.2251,40.1176,40.1792
825,-1499,26400,13.8969,18.1071,22.8252
826,-1498,26432,18.1019,-3.33679,18.4069
827,-1498,26464,35.3863,-13.912,38.0228
828,-1499,26496,30.1535,-24.9723,39.1516
829,-1500,26528,-39.5883,-45.9475,60.6499
830,-1500,26560,-1.81366,-8.17456,8.37334
831,-1501,26592,-10.6661,24.9608,27.1442
832,-1501,26624,11.2991,16.532,20.0244
833,-1502,26656,29.7136,20.4385,36.0643
834,-1504,26688,22.6874,-53.5928,58.1971
835,-1505,26720,21.4194,-32.8662,39.2298
836,-1506,26752,-16.0895,-51.6193,54.0687
837,-1507,26784,-37.77,0.0855713,37.7701
838,-1507,26816,0.266174,22.0968,22.0984
839,-1507,26848,11.2543,39.3536,40.9313
840,-1507,26880,28.1324,21.3251,35.3014
841,-1507,26912,21.4157,-26.1873,33.8291
842,-1507,26944,-33.8196,-52.2681,62.2553
843,-1508,26976,-18.8688,-26.507,32.5369
844,-1509,27008,-20.0919,42.0316,46.5869
845,-1510,27040,-44.6281,25.0287,51.1674
846,-1510,27072,5.30212,44.8335,45.1459
847,-1509,27104,32.399,-2.00024,32.4607
848,-1509,27136,29.5368,-19.6586,35.4807
849,-1509,27168,-30.1621,-47.0063,55.8511
850,-1509,27200,-10.9119,-14.1765,17.8898
851,-1508,27232,-39.9623,6.88025,40.5503
852,-1506,27264,-2.92157,13.616,13.9259
853,-1505,27296,23.018,35.6962,42.474
854,-1505,27328,60.1149,20.269,63.44
855,-1505,27360,59.9763,-42.7406,73.6472
856,-1503,27392,58.5277,-61.9338,85.2132
857,-1502,27424,-63.7721,-17.9296,66.2446
858,-1501,27456,-19.6254,26.4377,32.9258
859,-1500,27488,-12.5795,32.7053,35.0411
860,-1499,27520,34.0025,5.00623,34.3691
861,-1499,27552,15.6483,29.955,33.796
862,-1498,27584,33.1673,-23.4509,40.6204
863,-1497,27616,61.301,-16.1317,63.388
864,-1496,27648,-35.4762,-29.1765,45.9329
865,-1495,27680,-35.4789,58.1262,68.0985
866,-1493,27712,-21.9099,79.7305,82.6861
867,-1492,27744,24.4387,48.5809,54.3816
868,-1492,27776,27.1716,10.436,29.1068
869,-1491,27808,51.6766,-3.13257,51.7715
870,-1490,27840,-21.8716,-48.719,53.4033
871,-1489,27872,-36.0248,-55.7432,66.3708
872,-1489,27904,-42.7395,0.815918,42.7473
873,-1489,27936,2.45422,51.8114,51.8695
874,-1487,27968,16.5383,31.2853,35.3876
875,-1485,28000,38.2931,14.8861,41.0848
876,-1485,28032,18.4994,-5.81885,19.3929
877,-1484,28064,-6.66357,-56.7422,57.1321
878,-1484,28096,-30.0731,-79.8005,85.2791
879,-1482,28128,-26.9844,-21.4543,34.4738
880,-1481,28160,14.8329,26.8666,30.6892
881,-1480,28192,32.2296,50.8976,60.2438
882,-1479,28224,57.601,18.7714,60.5825
883,-1478,28256,55.7695,-49.5688,74.6144
884,-1477,28288,-31.0227,-7.86377,32.0039
885,-1476,28320,11.2725,-3.79059,11.8927
886,-1477,28352,-38.54,12.7254,40.5866
887,-1475,28384,-23.6252,34.5037,41.817
888,-1473,28416,23.4493,43.2437,49.1923
889,-1471,28448,49.8245,20.3628,53.8249
890,-1470,28480,51.1509,-7.91345,51.7594
891,-1469,28512,9.51611,-56.3339,57.132
892,-1470,28544,-16.006,-33.1051,36.7714
893,-1469,28576,-43.7313,-7.70325,44.4046
894,-1469,28608,-8.5,60.3982,60.9934
895,-1469,28640,-12.7493,45.8753,47.6139
896,-1468,28672,34.0521,27.7753,43.9433
897,-1466,28704,46.8446,-28.951,55.0689
898,-1465,28736,45.3566,-78.413,90.586
899,-1465,28768,-44.8837,-63.5374,77.7917
900,-1464,28800,-46.4553,-4.91919,46.715
901,-1463,28832,-21.8395,36.1006,42.1926
902,-1463,28864,-33.516,65.0762,73.2
903,-1462,28896,23.6317,18.955,30.2944
904,-1460,28928,14.3035,-9.14032,16.9745
905,-1459,28960,12.3322,-135.313,135.874
906,-1459,28992,-70.0052,9.81342,70.6897
907,-1457,29024,-75.7626,-36.6675,84.1693
908,-1456,29056,-52.4729,73.8176,90.5674
909,-1456,29088,3.06738,54.6502,54.7362
910,-1455,29120,43.3669,50.9853,66.9342
911,-1454,29152,136.391,14.6407,137.174
912,-1454,29184,86.5348,-64.8016,108.109
913,-1453,29216,-33.0348,-54.0469,63.3432
914,-1453,29248,-65.1344,-7.55176,65.5707
915,-1453,29280,-19.1146,24.7354,31.2603
916,-1453,29312,31.5259,41.3389,51.9883
917,-1453,29344,82.8442,-1.22034,82.8532
918,-1453,29376,104.942,25.942,108.101
919,-1453,29408,-2.40344,-78.2051,78.2421
920,-1454,29440,-31.0579,-18.9241,36.3691
921,-1454,29472,-40.9141,5.00928,41.2196
922,-1455,29504,-25.9362,50.967,57.1867
923,-1455,29536,5.24292,46.4236,46.7188
924,-1456,29568,51.2994,14.8839,53.415
925,-1457,29600,187.174,-9.71661,187.426
926,-1457,29632,-6.46509,-79.0703,79.3341
927,-1458,29664,-48.2703,-75.7878,89.8544
928,-1459,29696,-120.222,10.8452,120.71
929,-1460,29728,-52.595,61.6738,81.0549
930,-1460,29760,38.7579,130.931,136.547
931,-1461,29792,129.485,57.2232,141.566
932,-1462,29824,35.7368,32.3768,48.2222
933,-1463,29856,42.5334,-39.5372,58.0714
934,-1464,29888,-18.7535,-94.0585,95.9098
935,-1465,29920,-93.8491,-32.1155,99.1921
936,-1467,29952,-70.3409,67.4783,97.4739
937,-1467,29984,9.75781,125.714,126.092
938,-1467,30016,60.2947,81.6954,101.536
939,-1468,30048,43.6685,-71.3788,83.6772
940,-1469,30080,-4.73853,-97.5164,97.6314
941,-1469,30112,-72.5486,-64.33,96.9621
942,-1470,30144,-92.2916,-28.4655,96.5817
943,-1470,30176,-91.8446,98.3369,134.557
944,-1471,30208,71.4363,91.1572,115.814
945,-1472,30240,61.9235,-10.0903,62.7402
946,-1474,30272,111.918,-37.3906,117.999
947,-1474,30304,67.8574,-121.005,138.733
948,-1475,30336,-61.7683,-91.1545,110.111
949,-1475,30368,-125.518,-31.5581,129.424
950,-1476,30400,-110.645,81.9647,137.697
951,-1477,30432,6.78259,83.2569,83.5327
952,-1478,30464,181.144,23.4539,182.656
953,-1479,30496,124.909,-66.2175,141.376
954,-1480,30528,52.3173,-116.443,127.656
955,-1481,30560,-77.3373,-127.667,149.265
956,-1482,30592,-140.251,-7.66406,140.461
957,-1482,30624,-105.681,75.0383,129.612
958,-1483,30656,14.478,155.433,156.106
959,-1485,30688,87.7671,303.093,315.544
960,-1488,30720,124.746,-55.383,136.487
961,-1489,30752,59.7684,-141.544,153.646
962,-1491,30784,-84.1753,-139.206,162.677
963,-1492,30816,-163.882,-9.48367,164.156
964,-1491,30848,-85.6312,117.247,145.188
965,-1494,30880,113.023,185.155,216.925
966,-1496,30912,-99.4323,421.426,432.998
967,-1498,30944,200.797,42.7435,205.296
968,-1499,30976,142.563,-156.934,212.02
969,-1500,31008,-60.5287,-214.371,222.752
970,-1501,31040,-154.297,-116.059,193.074
971,-1501,31072,-189.038,75.3647,203.507
972,-1501,31104,-245.75,276.535,369.952
973,-1501,31136,294.594,-195.213,353.404
974,-1502,31168,129.886,-98.9294,163.271
975,-1502,31200,41.9946,-269.423,272.676
976,-1503,31232,-145.915,-143.944,204.966
977,-1504,31264,-269.467,-2.22061,269.476
978,-1505,31296,-191.267,281.745,340.534
979,-1505,31328,453.95,579.241,735.928
980,-1507,31360,-266.261,404.193,484.011
981,-1508,31392,257.054,137.999,291.754
982,-1508,31424,288.158,-218.31,361.516
983,-1509,31456,11.3008,-276.665,276.896
984,-1510,31488,-263.959,-177.546,318.114
985,-1509,31520,-351.24,85.4949,361.495
986,-1508,31552,-54.3785,554.602,557.262
987,-1510,31584,125.641,466.652,483.27
988,-1510,31616,512.077,139.416,530.716
989,-1510,31648,481.292,-522.958,710.723
990,-1511,31680,-76.7441,-867.25,870.639
991,-1510,31712,-713.574,-690.774,993.154
992,-1511,31744,-1967.44,152.309,1973.32
993,-1511,31776,-9136.59,9244.69,12997.8
994,-1510,31808,335.497,-2087.81,2114.59
995,-1510,31840,-408.394,-919.031,1005.69
996,-1511,31872,-215.259,-462.44,510.085
997,-1510,31904,-959.273,-136.236,968.899
998,-1508,31936,-1075.69,492.745,1183.18
999,-1507,31968,-1933.67,1465.93,2426.52
