6,66559
108,66559
110,66559
112,1023
114,66559
116,-64513
118,-64513
120,1023
122,-130049
124,-64513
126,-130049
0,-130049
2,66559
4,66559
6,66559
8,-64513
10,-64513
12,66559
14,1023
16,1023
18,-130049
20,1023
22,-64513
24,-64513
26,-130049
28,1023
30,-64513
32,-130049
34,1023
36,1023
38,1023
40,1023
42,1023
44,1023
46,-130049
48,-64513
50,-130049
52,66559
54,-64513
56,-64513
58,66559
60,1023
62,66559
64,-130049
66,1023
68,1023
70,1023
72,66559
74,-64513
76,66559
78,66559
80,66559
82,-64513
84,-130049
86,66559
88,-130049
90,-130049
92,1023
94,66559
96,-130049
98,-64513
100,-130049
102,-130049
104,66559
106,66559
108,-64513
110,1023
112,1023
114,-64513
116,-130049
118,66559
120,-64513
122,-130049
124,-64513
126,-130049
0,1023
2,-64513
4,-64513
6,-64513
8,-130049
10,-130049
12,-130049
14,66559
16,1023
18,-64513
20,66559
22,66559
24,-130049
26,-130049
28,1023
30,-130049
32,66559
34,66559
36,-130049
38,-130049
40,1023
42,-130049
44,-64513
46,-64513
48,-64513
50,-130049
52,1023
54,1023
56,-130049
58,66559
60,66559
62,-130049
64,-130049
66,-64513
68,-130049
70,-130049
72,66559
74,-130049
76,66559
78,-130049
80,1023
82,66559
84,66559
86,-64513
88,-130049
90,66559
92,66559
94,1023
96,-130049
98,1023
100,-64513
102,1023
104,1023
106,-130049
108,66559
110,66559
112,-130049
114,66559
116,66559
118,1023
120,66559
122,1023
124,66559
126,-130049
0,1023
2,-130049
4,-130049
6,1023
8,1023
10,66559
12,-130049
14,1023
16,1023
18,1023
20,-64513
22,-130049
24,1023
26,1023
28,-64513
30,66559
32,1023
34,66559
36,-130049
38,1023
40,1023
42,66559
44,-64513
46,-130049
48,1023
50,66559
52,-64513
54,-130049
56,1023
58,-64513
60,-130049
62,66559
64,-64513
66,66559
68,1023
70,-64513
72,66559
74,-130049
76,-64513
78,-64513
80,-64513
82,1023
84,-130049
86,-64513
88,-130049
90,1023
92,1023
94,1023
96,1023
98,1023
100,1023
102,-64513
104,-130049
106,-64513
108,66559
110,-130049
